Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
329588,665921,-3.127113,55.881315,95,3,3,2,24-11-14,2,19:39,929,S12000019,6,0,6,40,9,4,6,0,0,0,4,1,1,0,0,1,2,
561893,120464,0.30394,50.960795,47,2,2,2,24-03-14,2,9:21,556,E10000011,4,2096,6,40,0,-1,-1,0,1,0,1,1,1,0,0,2,1,E01021189
485317,474349,-0.69496,54.157878,12,3,2,3,10-07-14,5,17:10,185,E10000023,3,64,6,30,6,2,6,1771,0,5,1,1,1,0,0,2,1,E01027796
581850,163510,0.609562,51.341526,46,3,2,2,11-05-14,1,13:45,544,E06000035,1,2,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01016103
380215,436118,-2.302028,53.820955,4,3,1,1,20-08-14,4,8:15,72,E10000017,3,6068,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024912
242711,663255,-4.513225,55.83685,97,3,1,1,24-10-14,6,15:05,935,S12000038,6,0,2,30,3,2,4,789,0,0,1,1,2,0,0,1,1,
509990,196370,-0.411391,51.655317,41,3,2,1,17-12-14,4,13:45,437,E10000015,3,412,6,30,3,4,6,217,0,0,1,1,1,0,0,1,1,E01023888
344801,386306,-2.831105,53.370709,5,3,2,1,10-01-14,6,17:25,90,E08000011,6,0,1,30,1,4,6,0,0,0,4,2,2,0,0,1,1,E01006423
524780,201270,-0.195944,51.696267,41,3,3,5,27-09-14,7,13:45,33,E10000015,4,556,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01023568
290711,626670,-3.732634,55.52154,97,3,2,1,24-09-14,4,15:30,938,S12000029,1,74,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
444934,244210,-1.345517,52.094377,43,3,1,1,04-05-14,1,10:25,481,E10000025,1,40,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01028480
477595,470946,-0.814059,54.128523,12,3,2,1,23-01-14,5,15:45,185,E10000023,4,1248,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01027786
429283,433483,-1.556919,53.796833,13,3,1,1,29-08-14,6,23:14,204,E08000035,6,0,6,30,6,2,6,0,0,5,4,2,2,0,0,1,1,E01033015
361478,475939,-2.591692,54.177786,4,2,2,2,27-05-14,3,20:00,76,E10000017,3,683,6,60,8,4,6,0,0,0,1,1,1,5,0,2,1,E01025167
430454,511829,-1.531254,54.500886,11,3,1,1,07-11-14,6,15:15,161,E06000005,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01012338
544880,152050,0.074528,51.249165,46,3,2,1,01-04-14,3,6:48,538,E10000016,4,2026,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01024484
473546,218801,-0.933365,51.862909,43,3,2,2,07-01-14,3,17:53,476,E10000002,5,30,6,60,6,4,6,259,0,0,6,1,2,0,0,2,1,E01017703
535550,185040,-0.046479,51.547926,1,3,2,1,17-06-14,3,9:07,4,E09000012,3,102,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001730
433542,569571,-1.476925,55.01958,10,3,2,1,07-03-14,6,11:26,148,E08000022,4,1316,6,30,3,4,6,2108,0,4,1,1,1,0,0,1,1,E01008490
526122,339611,-0.1247,52.939059,32,3,2,2,22-04-14,3,12:25,350,E10000019,4,1391,6,60,6,4,5,753,0,0,1,1,1,0,0,2,1,E01026034
404921,448037,-1.926546,53.928441,13,3,1,1,20-06-14,6,16:38,200,E08000032,3,6034,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01010642
587813,220204,0.725404,51.848782,42,3,3,1,06-05-14,3,17:00,451,E10000012,3,12,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021403
487936,161157,-0.738879,51.342651,45,3,1,1,15-08-14,6,18:05,515,E10000030,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01030802
333405,386285,-3.002355,53.369205,5,3,1,1,18-11-14,3,15:00,95,E08000015,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01007290
433343,407631,-1.498054,53.564232,14,3,1,1,21-10-14,3,9:00,210,E08000016,3,635,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01032551
528041,137814,-0.171681,51.125245,47,3,2,1,13-07-14,1,13:48,560,E10000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01031583
406860,297680,-1.900211,52.576867,20,3,2,3,25-09-14,5,12:37,307,E08000030,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010388
296374,577226,-3.624722,55.078657,98,3,2,2,01-08-14,6,13:17,917,S12000006,3,75,1,60,1,4,3,76,0,0,1,1,1,0,0,1,1,
448325,186054,-1.304128,51.571243,43,3,1,1,29-09-14,2,15:33,483,E10000025,6,164,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01028729
379580,252640,-2.300019,52.171604,22,3,3,2,10-08-14,1,12:55,273,E10000034,3,4103,6,40,1,4,3,4103,0,8,1,1,2,0,0,2,1,E01032180
581016,109166,0.570372,50.853613,47,3,2,1,16-12-14,3,19:10,552,E10000011,5,2102,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01020984
329664,190426,-3.017124,51.608211,61,3,2,1,02-10-14,5,8:48,733,W06000022,6,0,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,W01001620
578530,144580,0.552506,51.172528,46,3,1,1,15-04-14,3,10:30,536,E10000016,3,229,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01024406
576400,154870,0.527127,51.265627,46,3,1,1,09-02-14,1,17:34,536,E10000016,3,229,2,30,7,4,6,0,0,4,4,1,2,0,0,1,1,E01024372
442477,382949,-1.36348,53.341729,14,3,2,2,07-08-14,5,19:10,215,E08000019,5,795,6,40,0,-1,-1,0,0,0,1,9,1,0,0,1,1,E01008037
445730,112989,-1.350882,50.914498,44,3,2,1,07-10-14,3,7:47,500,E06000045,3,334,6,30,3,4,6,0,0,0,1,8,2,0,0,1,1,E01017164
415775,434664,-1.76193,53.80803,13,3,2,1,08-11-14,7,16:14,200,E08000032,3,6177,6,30,0,-1,-1,0,2,4,4,1,2,0,0,1,1,E01033693
531160,171920,-0.114626,51.431056,1,3,2,1,13-09-14,7,17:45,9,E09000022,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01003154
529210,182610,-0.138754,51.527574,1,3,2,1,06-11-14,5,3:30,2,E09000007,3,400,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000945
636950,170740,1.404168,51.386147,46,3,2,1,21-03-14,6,13:00,541,E10000016,6,4159,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01024659
534190,176550,-0.06931,51.471955,1,3,1,1,31-07-14,5,13:00,8,E09000028,3,2215,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004067
406037,221100,-1.913702,51.888383,53,3,2,1,25-12-14,5,15:25,621,E10000013,3,436,6,60,6,4,6,609,0,0,1,1,2,0,0,2,1,E01022216
525090,180140,-0.198991,51.506302,1,2,1,2,22-01-14,4,16:47,12,E09000020,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002825
516910,174020,-0.318824,51.453047,1,3,2,1,09-09-14,3,11:28,24,E09000027,3,3004,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01003868
526220,170110,-0.186295,51.41591,1,3,2,1,12-05-14,2,13:56,22,E09000024,3,238,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01003359
257986,664943,-4.270417,55.856743,97,3,2,1,25-06-14,4,20:00,926,S12000043,3,814,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
317831,671374,-3.316658,55.928433,95,3,4,2,30-04-14,4,17:00,923,S12000036,3,720,3,40,0,-1,-1,0,2,0,1,1,1,0,0,1,1,
524972,140977,-0.214418,51.154351,45,3,2,3,09-12-14,3,23:10,512,E10000030,5,62,6,40,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01030531
449938,201535,-1.278651,51.710288,43,3,1,1,26-07-14,7,19:26,483,E10000025,6,372,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01028751
407238,427725,-1.891731,53.745848,13,3,2,3,07-11-14,6,8:00,202,E08000033,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010941
410180,278960,-1.851786,52.408521,20,3,1,1,23-09-14,3,11:00,306,E08000029,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010221
536860,174760,-0.031584,51.45523,1,2,2,1,01-08-14,6,16:30,7,E09000023,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003276
434054,409658,-1.487099,53.582405,14,3,2,1,12-09-14,6,19:00,210,E08000016,3,61,6,30,3,2,4,6131,0,0,1,1,1,0,0,1,1,E01007362
521626,162701,-0.254861,51.350324,45,3,4,2,30-07-14,4,18:00,38,E10000030,4,2200,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01030390
407900,295080,-1.884926,52.553479,20,3,2,2,12-03-14,4,20:15,300,E08000025,6,0,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,2,E01009221
619595,242921,1.200621,52.041126,37,2,2,1,30-12-14,3,9:20,412,E10000029,5,321,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01029966
425333,584844,-1.603958,55.157308,10,3,1,1,15-04-14,3,12:41,139,E06000048,3,1068,6,30,8,4,6,6568,0,0,1,1,1,0,0,2,2,E01027530
280121,636041,-3.904343,55.60321,97,2,1,1,16-12-14,3,17:00,938,S12000029,6,0,3,60,0,-1,-1,0,0,0,6,2,4,0,0,2,1,
272184,655692,-4.039406,55.777649,97,3,2,2,07-09-14,1,10:04,938,S12000029,6,0,2,30,6,3,6,0,0,0,1,1,1,0,0,1,1,
653425,290134,1.728257,52.450288,37,3,3,1,12-02-14,4,17:55,416,E10000029,4,1532,6,20,0,-1,-1,0,0,1,4,4,1,0,0,1,1,E01030272
334863,438630,-2.991403,53.839817,4,3,2,2,11-11-14,3,16:30,85,E10000017,6,0,6,30,3,4,3,588,0,0,4,8,2,0,0,1,1,E01025566
392500,404633,-2.114644,53.538283,6,2,1,1,15-03-14,7,8:41,104,E08000004,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005434
398930,297480,-2.017232,52.57511,20,2,2,1,27-06-14,6,21:40,307,E08000030,3,4038,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01010367
547000,170310,0.112412,51.412704,1,3,2,1,27-02-14,5,10:25,18,E09000004,3,224,1,30,1,4,3,20,0,7,1,1,1,0,0,2,1,E01000735
529220,182480,-0.138658,51.526403,1,3,2,1,21-09-14,1,15:51,2,E09000007,3,400,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01000946
446170,342980,-1.313771,52.982161,30,3,2,2,06-04-14,1,2:05,324,E10000007,3,6007,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01019639
516235,134303,-0.341441,51.096202,47,3,2,1,24-11-14,2,15:14,562,E10000032,3,24,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01031658
564400,172440,0.36339,51.427066,46,3,2,1,09-04-14,4,18:05,535,E10000016,3,227,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024317
430076,286011,-1.558676,52.47118,23,3,3,2,23-01-14,5,8:06,290,E10000031,1,6,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01031027
353258,167077,-2.673337,51.400737,52,3,2,1,23-06-14,2,9:40,605,E06000024,3,38,6,60,3,4,4,3130,0,0,1,1,1,0,0,2,1,E01014740
442868,111198,-1.391801,50.898612,44,3,2,1,19-03-14,4,11:30,500,E06000045,3,3025,6,30,6,2,4,3039,0,0,1,1,1,0,0,1,1,E01017142
414060,432237,-1.788084,53.786265,13,2,2,1,16-09-14,3,12:20,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033697
486006,178643,-0.762342,51.500139,43,3,2,1,15-06-14,1,12:50,474,E06000040,6,7415,6,30,3,4,6,7415,0,0,1,1,1,0,0,1,1,E01016580
388431,355815,-2.174244,53.099392,21,3,1,2,16-09-14,3,23:27,256,E10000028,6,77,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01029771
296433,94200,-3.46911,50.738084,50,3,2,1,20-07-14,1,13:50,581,E10000008,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01020004
243128,638420,-4.492324,55.614049,97,3,4,1,07-05-14,4,19:05,919,S12000008,4,7082,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
532870,180830,-0.086695,51.510729,48,3,1,1,20-09-14,7,2:25,570,E09000001,3,10,6,30,9,2,5,0,0,5,4,1,1,0,0,1,1,E01032739
627100,301726,1.349495,52.565893,36,3,2,1,18-06-14,4,8:30,406,E10000020,4,1332,6,30,0,-1,-1,0,0,1,1,1,1,0,0,2,2,E01026928
492042,336442,-0.632537,52.9175,32,3,2,1,28-01-14,3,7:51,355,E10000019,6,0,6,30,6,4,5,470,0,0,4,2,2,0,0,1,1,E01026345
439485,115764,-1.439413,50.939911,44,2,2,2,09-01-14,5,19:39,500,E06000045,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01017187
531930,186000,-0.098297,51.55741,1,3,2,1,20-03-14,5,19:15,3,E09000019,3,1201,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01002749
441317,237499,-1.399122,52.034325,43,3,2,1,16-10-14,5,17:30,481,E10000025,4,4035,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01028503
272721,655451,-4.030738,55.775626,97,3,1,1,21-03-14,6,19:20,938,S12000029,3,723,9,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
419745,609960,-1.689901,55.383248,10,3,1,1,29-08-14,6,7:52,139,E06000048,5,93,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01027371
263222,95157,-3.93987,50.739808,50,3,1,2,01-03-14,7,16:50,589,E10000008,3,30,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020320
421424,567504,-1.666603,55.001673,10,3,3,1,12-07-14,7,12:10,147,E08000021,3,167,1,30,1,4,3,191,0,0,1,1,1,0,0,1,1,E01008377
533270,182660,-0.080242,51.52708,1,3,2,1,19-09-14,6,14:10,4,E09000012,3,5201,6,30,3,2,3,5201,0,5,1,1,1,0,0,1,1,E01033708
420644,445634,-1.687258,53.906458,13,3,2,1,03-09-14,4,13:30,204,E08000035,3,659,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01011569
504566,248757,-0.473901,52.1272,40,3,2,1,03-07-14,5,18:00,420,E06000055,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01017473
503560,204050,-0.502031,51.725568,41,3,2,2,24-04-14,5,15:00,431,E10000015,5,72,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023374
319510,676370,-3.291287,55.973595,95,3,1,1,02-08-14,7,11:15,923,S12000036,6,0,1,30,2,4,6,0,0,0,1,2,2,0,0,1,1,
385375,398043,-2.221843,53.478897,6,2,2,2,27-06-14,6,19:00,102,E08000003,3,665,3,30,3,2,6,0,0,0,1,1,1,0,0,1,1,E01033661
354200,225480,-2.667468,51.925903,22,3,2,1,01-11-14,7,12:20,285,E06000019,3,49,6,60,8,4,6,0,0,0,1,1,1,0,0,2,2,E01014049
340029,370963,-2.899915,53.232289,7,3,2,1,31-08-14,1,10:10,130,E06000050,3,41,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018360
576680,154080,0.530746,51.258444,46,3,2,1,14-10-14,3,20:00,536,E10000016,3,229,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01024405
436813,388025,-1.447957,53.387778,14,3,2,1,04-09-14,5,8:20,215,E08000019,4,6073,1,30,1,4,6,0,0,0,1,9,1,0,0,1,1,E01007885
484690,161725,-0.785336,51.348249,43,3,2,2,24-06-14,3,7:30,470,E06000036,3,3095,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016193
371071,409160,-2.4384,53.578225,6,3,2,2,12-12-14,6,21:00,100,E08000001,4,6203,6,30,3,4,6,0,0,0,4,2,2,0,0,1,2,E01033217
488708,177418,-0.723733,51.48871,43,3,1,1,01-11-14,7,22:30,474,E06000040,3,330,6,40,3,4,6,7402,0,0,6,2,2,0,0,1,1,E01016543
514290,182280,-0.353842,51.527822,1,3,2,1,15-01-14,4,12:01,27,E09000009,4,455,6,30,3,4,6,0,0,1,1,2,2,0,0,1,1,E01001261
341220,498580,-2.906483,54.379321,3,3,2,1,02-10-14,5,13:00,65,E10000006,3,591,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01019395
421032,304032,-1.690678,52.633609,21,3,2,4,10-01-14,6,13:15,258,E10000028,6,4,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01029838
379651,434139,-2.310464,53.803146,4,3,2,1,25-05-14,1,16:20,72,E10000017,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01024884
591087,223612,0.774763,51.878277,42,3,2,1,25-06-14,4,15:26,455,E10000012,3,120,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01021678
354676,425874,-2.688446,53.727282,4,3,2,3,13-01-14,2,11:32,83,E10000017,4,5257,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01025444
507609,171176,-0.453494,51.429327,45,3,2,2,01-04-14,3,7:45,40,E10000030,4,378,3,30,9,4,6,0,0,0,1,7,1,0,0,1,1,E01030701
504750,249665,-0.470935,52.135326,40,3,2,1,22-10-14,4,13:25,420,E06000055,3,600,3,30,8,4,-1,-1,0,0,1,1,1,0,0,1,2,E01017466
568690,202511,0.43946,51.695947,42,3,4,3,12-05-14,2,15:15,454,E10000012,3,12,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021602
519972,161310,-0.279069,51.338173,45,2,2,1,28-05-14,4,8:45,38,E10000030,6,2280,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01030403
168500,45067,-5.249427,50.260039,50,3,2,2,21-03-14,6,12:33,596,E06000052,4,3300,6,40,3,4,5,450,0,0,1,1,1,5,0,2,1,E01018892
586141,186382,0.68312,51.545572,42,3,2,1,17-04-14,5,16:24,460,E06000033,3,13,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015832
443330,435489,-1.343392,53.813884,13,3,2,1,15-08-14,6,14:30,204,E08000035,6,0,6,60,6,4,6,0,0,0,1,2,2,0,0,2,1,E01011297
651762,286498,1.701101,52.418436,37,3,2,1,23-03-14,1,16:00,416,E10000029,3,12,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01030252
580250,164680,0.587207,51.352545,46,3,3,1,19-11-14,4,8:00,544,E06000035,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01016085
352843,434234,-2.717505,53.802255,4,3,2,2,21-10-14,3,17:25,79,E10000017,3,6,6,30,9,4,6,0,0,0,1,1,1,0,0,2,1,E01025277
532590,183640,-0.08967,51.536047,1,2,1,1,01-01-14,4,0:41,4,E09000012,5,0,6,30,3,4,3,1200,0,0,4,2,2,0,0,1,1,E01002798
515670,174750,-0.336423,51.459863,1,3,2,1,04-04-14,6,19:00,25,E09000018,6,0,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01002672
446435,157565,-1.335127,51.315253,44,3,2,1,02-06-14,2,22:31,490,E10000014,3,34,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022489
428655,425382,-1.567202,53.724056,13,3,1,1,13-06-14,6,16:20,204,E08000035,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01011535
557260,256350,0.298822,52.182943,35,3,1,1,08-02-14,7,20:49,395,E10000003,3,11,7,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01018296
581092,196934,0.615828,51.641994,42,3,2,1,13-07-14,1,18:00,454,E10000012,6,0,1,40,1,4,6,0,0,0,1,1,1,0,0,1,2,E01021613
535990,181140,-0.041643,51.512773,1,3,2,1,22-04-14,3,8:50,5,E09000030,3,13,6,30,6,2,4,126,0,5,1,2,2,0,0,1,1,E01032769
497753,397114,-0.529084,53.461699,32,3,1,1,22-10-14,4,7:50,356,E10000019,5,224,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01026411
450861,89392,-1.281163,50.701885,44,3,2,1,30-05-14,6,14:05,505,E06000046,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01017311
536600,169100,-0.037505,51.40443,1,2,1,1,12-07-14,7,15:10,19,E09000006,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000707
391372,401087,-2.131565,53.506392,6,3,2,1,08-05-14,5,6:45,104,E08000004,1,60,3,70,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01005365
405469,439338,-1.918352,53.850249,13,3,2,1,18-04-14,6,12:20,200,E08000032,3,629,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010716
320181,693043,-3.28551,56.123473,94,3,2,1,11-02-14,3,12:00,925,S12000015,3,92,3,70,5,4,3,92,0,0,1,1,1,0,0,2,1,
570479,188725,0.458612,51.571566,42,3,1,1,25-03-14,3,17:00,450,E10000012,6,0,2,30,3,2,6,0,0,4,1,1,1,0,0,1,1,E01021318
532430,166890,-0.098245,51.385557,1,3,2,1,21-04-14,2,20:47,20,E09000008,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01001118
484141,163700,-0.792751,51.366086,43,3,2,1,17-08-14,1,20:17,470,E06000036,6,7003,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016208
425110,322968,-1.628981,52.803664,21,3,2,3,31-03-14,2,15:45,251,E10000028,6,1,3,30,3,2,6,1,0,0,1,1,1,0,0,1,1,E01032896
305541,567137,-3.477847,54.989855,98,2,2,1,19-06-14,5,17:30,917,S12000006,4,725,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
413579,431288,-1.795426,53.777748,13,3,1,1,15-06-14,1,12:03,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010665
507610,180330,-0.450695,51.511606,1,3,2,1,01-08-14,6,8:59,26,E09000017,3,408,3,30,1,4,5,0,0,0,1,1,1,0,0,1,1,E01002548
290294,53783,-3.544158,50.373614,50,2,2,1,12-06-14,5,7:57,587,E06000027,6,0,1,30,1,4,3,379,0,0,1,1,1,4,0,2,1,E01015201
398706,356646,-2.02079,53.106987,21,3,2,1,16-04-14,4,11:44,256,E10000028,3,523,6,30,6,2,3,53,0,5,1,1,1,0,0,1,1,E01029804
531940,167970,-0.104881,51.395377,1,3,1,1,20-11-14,5,17:15,20,E09000008,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001000
520310,300210,-0.225591,52.58636,35,2,2,1,27-06-14,6,17:25,394,E06000031,5,51,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015653
527010,180220,-0.171312,51.506594,1,2,2,1,17-11-14,2,14:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004689
499153,166293,-0.576452,51.386975,45,3,1,1,07-08-14,5,18:34,514,E10000030,1,3,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01030677
535340,202690,-0.04269,51.706583,41,3,4,2,12-06-14,5,16:27,430,E10000015,3,10,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01023294
574108,268274,0.551144,52.284984,37,2,1,1,27-03-14,5,23:45,411,E10000029,5,624,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01029941
411140,290160,-1.837303,52.509192,20,3,2,1,12-05-14,2,8:50,300,E08000025,3,38,3,40,3,2,6,0,0,0,1,1,1,0,0,1,1,E01009400
391816,453721,-2.126281,53.979484,12,3,1,1,10-03-14,2,17:15,180,E10000023,6,113,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01027562
294224,72940,-3.494329,50.54656,50,3,1,1,30-04-14,4,20:45,585,E10000008,6,0,9,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01020269
519110,179390,-0.285367,51.500853,1,2,2,1,21-07-14,2,18:32,27,E09000009,3,406,3,30,6,2,4,4491,0,5,1,1,1,0,0,1,1,E01001231
440770,549991,-1.366655,54.843098,11,3,2,1,12-09-14,6,7:48,169,E06000047,4,1285,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033202
337432,445463,-2.953762,53.90154,4,3,2,1,19-07-14,7,18:40,85,E10000017,3,588,6,30,9,4,6,0,0,0,1,1,1,0,0,2,1,E01025565
398450,247320,-2.024069,52.124153,22,3,2,1,05-05-14,2,10:30,277,E10000034,3,44,6,50,1,4,6,0,0,0,1,1,1,0,0,2,1,E01032410
520170,298620,-0.228233,52.572104,35,3,2,1,30-06-14,2,7:15,394,E06000031,3,1139,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01015611
448719,337053,-1.276697,52.92866,31,3,2,1,21-03-14,6,17:50,342,E10000024,4,5010,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01028133
521754,105287,-0.272365,50.834251,47,3,3,2,25-12-14,5,0:42,557,E10000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01031364
442198,83020,-1.404554,50.645277,44,3,1,1,17-06-14,3,8:27,505,E06000046,4,3399,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01017291
338938,729854,-2.992381,56.45692,93,3,1,1,24-03-14,2,8:55,918,S12000042,5,253,6,30,3,1,6,0,0,1,1,1,1,2,0,1,1,
521625,161526,-0.255276,51.339763,45,2,2,1,28-09-14,1,15:41,38,E10000030,3,24,6,30,3,4,4,288,0,4,1,1,1,0,0,1,2,E01030391
482657,183522,-0.809436,51.544499,43,3,1,1,11-02-14,3,14:00,474,E06000040,6,7407,6,30,0,-1,-1,0,0,0,1,1,5,0,0,2,1,E01016579
375116,378528,-2.374878,53.303098,7,2,2,2,20-10-14,2,13:30,129,E06000049,3,50,6,30,3,2,6,0,0,0,1,1,2,0,0,1,1,E01018606
540550,188190,0.026842,51.575009,1,3,3,1,04-03-14,3,18:20,14,E09000026,3,12,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003789
351710,166245,-2.695475,51.393126,52,3,3,3,04-12-14,5,8:05,605,E06000024,3,38,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01014740
434809,428192,-1.473623,53.748939,13,3,2,1,11-05-14,1,15:50,204,E08000035,3,654,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01011627
547630,187430,0.128619,51.566372,1,3,1,1,31-08-14,1,17:00,14,E09000026,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032581
385056,207785,-2.217982,51.768495,53,3,2,2,11-09-14,5,22:22,624,E10000013,3,4173,6,50,6,4,6,1214,0,0,6,1,1,0,0,2,1,E01022391
