Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
521280,185910,-0.251876,51.55899,1,3,2,1,08-11-14,7,19:00,28,E09000005,3,4088,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01000628
531580,193240,-0.10063,51.622555,1,3,1,1,20-06-14,6,18:20,32,E09000010,3,111,6,30,3,4,6,0,0,8,1,1,1,0,0,1,2,E01001495
536710,182620,-0.030699,51.525899,1,3,2,1,22-07-14,3,8:10,5,E09000030,3,11,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004269
512760,198210,-0.370772,51.671306,41,3,3,1,30-10-14,5,18:40,33,E10000015,3,41,7,50,1,4,3,41,0,0,4,1,1,0,0,2,1,E01023552
431078,398698,-1.533134,53.484079,14,3,2,1,16-10-14,5,8:25,210,E08000016,3,616,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01007421
298076,665412,-3.630453,55.871103,95,2,2,1,07-09-14,1,18:30,940,S12000040,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
529540,170660,-0.138378,51.420104,1,3,2,1,23-02-14,1,18:00,9,E09000022,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003146
491512,408639,-0.619696,53.566382,16,3,2,1,10-12-14,4,17:58,232,E06000013,3,18,3,40,0,-1,-1,0,0,4,4,1,2,0,0,2,1,E01013240
305456,668856,-3.513762,55.903542,95,3,3,1,21-01-14,3,8:10,940,S12000040,3,899,3,50,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
345204,363894,-2.82118,53.169312,7,3,2,3,08-10-14,4,15:30,130,E06000050,3,41,6,60,3,4,5,219,0,0,1,2,2,0,0,1,1,E01018385
324566,673604,-3.209518,55.94957,95,3,2,1,13-02-14,5,16:00,923,S12000036,3,8,6,30,6,4,6,0,0,4,1,4,1,0,0,1,1,
338653,672856,-2.983809,55.944857,95,3,2,2,29-07-14,3,14:13,921,S12000010,3,199,6,60,9,2,3,1,0,0,1,1,1,0,0,2,1,
341308,731706,-2.954349,56.473858,93,3,2,1,05-09-14,6,14:30,918,S12000042,5,211,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,
432390,109628,-1.540933,50.885175,44,2,1,1,07-03-14,6,20:35,496,E10000014,3,35,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01022999
518760,187130,-0.287799,51.57049,1,3,2,1,16-04-14,4,6:42,28,E09000005,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000487
488506,156841,-0.731768,51.303763,45,3,1,1,30-01-14,5,15:25,515,E10000030,6,3444,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01030773
333656,417765,-3.005257,53.652154,5,3,2,1,22-01-14,4,7:30,93,E08000014,4,5245,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033094
409005,258098,-1.869611,52.220984,23,2,1,1,13-02-14,5,22:45,293,E10000031,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01031185
575020,162560,0.511135,51.335134,46,3,2,1,09-09-14,3,19:50,542,E10000016,3,229,1,40,1,2,1,2,0,0,4,1,1,0,0,1,1,E01024720
511069,221631,-0.387729,51.882143,40,3,2,1,26-12-14,6,18:40,421,E06000032,3,505,6,40,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01015811
491423,335780,-0.641927,52.911656,32,3,2,4,13-09-14,7,1:45,355,E10000019,4,1174,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01026323
363550,132414,-2.521855,51.089815,52,3,2,1,14-01-14,3,17:00,610,E10000027,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,2,1,E01029168
351830,240410,-2.704033,52.059926,22,3,1,1,07-12-14,1,22:40,285,E06000019,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013988
455889,296929,-1.17687,52.567296,33,3,1,1,27-02-14,5,7:30,360,E10000018,5,4711,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01025648
490574,226449,-0.684136,51.929153,40,3,2,1,04-09-14,5,16:19,424,E06000056,5,245,6,50,3,4,5,255,0,0,1,1,1,0,0,2,1,E01017590
378031,199339,-2.31925,51.692323,53,3,2,1,04-07-14,6,6:10,624,E10000013,6,1415,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01022360
415239,130494,-1.78388,51.073515,54,3,2,1,07-10-14,3,10:00,635,E06000054,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01032015
518370,182620,-0.29494,51.530038,1,3,2,1,10-10-14,6,19:40,27,E09000009,3,40,7,30,5,4,3,406,0,0,4,1,1,0,0,1,1,E01001277
552727,226911,0.219423,51.919736,42,3,2,1,26-06-14,5,10:40,463,E10000012,1,11,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,2,E01022083
501134,145164,-0.553972,51.196695,45,3,2,1,13-10-14,2,15:30,517,E10000030,4,2129,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01030866
530900,187310,-0.112658,51.569422,1,3,2,1,09-07-14,4,22:00,31,E09000014,3,1201,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01002805
540360,155572,0.011188,51.281945,45,3,1,1,19-04-14,7,11:40,516,E10000030,4,269,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01032571
567249,324533,0.479004,52.792415,36,3,2,1,15-12-14,2,16:00,407,E10000020,3,149,6,60,3,4,5,76,0,0,6,1,2,0,0,2,1,E01026710
451108,206359,-1.261011,51.753553,43,3,2,1,24-05-14,7,11:55,482,E10000025,6,320,6,20,3,4,6,0,0,0,1,1,2,0,0,1,2,E01028521
518290,180700,-0.296736,51.512799,1,3,1,1,29-04-14,3,18:32,27,E09000009,6,0,6,30,3,4,3,4020,0,0,1,1,1,0,0,1,1,E01001237
490160,98985,-0.722436,50.783373,47,3,2,1,06-02-14,5,8:50,558,E10000032,6,0,6,30,3,4,6,0,0,0,1,5,2,0,0,1,2,E01031449
528680,105310,-0.174053,50.832961,47,3,3,1,20-06-14,6,18:55,565,E06000043,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01016872
424191,424575,-1.634917,53.717028,13,3,2,1,17-11-14,2,19:25,203,E08000034,3,652,6,30,6,2,4,6123,0,5,4,1,2,0,0,1,2,E01011029
408380,285470,-1.878085,52.467077,20,3,1,2,14-10-14,3,12:40,300,E08000025,3,41,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01009364
353080,490180,-2.72258,54.305066,3,3,2,2,04-04-14,6,20:46,65,E10000006,4,6254,6,30,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01019367
463447,522268,-1.019607,54.59164,17,3,2,1,09-06-14,2,22:02,241,E06000003,3,1085,6,30,1,4,5,104,0,0,4,1,1,0,0,2,1,E01012157
302142,82137,-3.385033,50.630625,50,3,1,1,07-04-14,2,16:20,580,E10000008,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01019920
467104,173077,-1.035667,51.452656,43,3,2,1,25-12-14,5,17:49,472,E06000038,6,7201,1,30,1,4,6,7201,0,0,4,1,1,0,0,1,1,E01016435
455643,520842,-1.140635,54.579744,17,3,2,1,27-09-14,7,2:05,241,E06000003,3,1085,3,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01032560
482383,213052,-0.806427,51.809997,43,3,2,1,24-11-14,2,16:15,476,E10000002,3,413,2,30,7,3,4,4443,0,5,4,1,2,0,0,1,1,E01032955
520210,191660,-0.265336,51.610896,1,3,1,1,14-10-14,3,8:20,30,E09000003,6,0,6,30,3,4,3,5109,0,0,1,1,1,0,0,1,2,E01000226
459979,451639,-1.087403,53.957372,12,3,2,1,23-09-14,3,21:42,189,E06000014,6,7110,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,E01033068
350160,314170,-2.739388,52.722847,22,3,4,1,20-04-14,1,13:20,286,E06000051,3,5191,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01028934
455623,339161,-1.173641,52.946938,31,2,2,1,16-06-14,2,17:25,346,E06000018,3,6130,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,
260010,282230,-4.060025,52.420066,63,3,2,1,27-09-14,7,23:48,750,W06000008,4,4572,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,W01001934
235176,626118,-4.611102,55.500995,97,2,1,1,02-12-14,3,20:30,937,S12000028,6,0,3,30,0,-1,-1,0,0,0,4,9,2,0,0,1,2,
375666,403679,-2.368574,53.529194,6,3,3,4,10-09-14,4,17:11,100,E08000001,1,61,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01004908
467813,413941,-0.976313,53.617625,14,2,3,1,05-10-14,1,12:30,211,E08000017,3,614,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01007640
359022,437883,-2.624179,53.835575,4,2,1,1,31-10-14,6,20:20,79,E10000017,6,0,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01025279
444810,199187,-1.353165,51.68961,43,3,1,1,28-11-14,6,13:35,483,E10000025,3,338,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01028739
533550,104760,-0.105136,50.826915,47,3,2,1,16-09-14,3,9:30,565,E06000043,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01016865
517120,207350,-0.304681,51.75256,41,2,1,1,09-08-14,7,10:00,434,E10000015,3,1057,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01023664
